"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,63.2,63.2,36.8,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","Mit 63,2 Prozent Ja hat sich Ottenbach für das Freihandelsabkommen mit Indonesien ausgesprochen.","Les habitants d'Ottenbach approuvent l'accord de libre-échange avec l'Indonésie avec 63,2 pour cent de oui.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Ottenbach: i cittadini hanno approvato il testo con il 63,2 percento dei voti."
12,52.1,52.1,47.9,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Mit 52,1 Prozent Ja hat sich Rifferswil für das Freihandelsabkommen mit Indonesien ausgesprochen.","Les habitants de Rifferswil approuvent l'accord de libre-échange avec l'Indonésie avec 52,1 pour cent de oui.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Rifferswil: i cittadini hanno approvato il testo con il 52,1 percento dei voti."
13,62.3,62.3,37.7,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","62,3 Prozent der Stimmbürgerinnen und Stimmbürger von Stallikon haben für das Freihandelsabkommen mit Indonesien gestimmt.","A Stallikon, les habitants disent oui à 62,3 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Stallikon l'accordo di libero scambio con l'Indonesia è stato approvato con il 62,3 percento dei voti."
14,68.3,68.3,31.7,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Wettswil am Albis hat mit 68,3 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien.","Les habitants de Wettswil am Albis acceptent l'accord de libre-échange avec l'Indonésie avec 68,3 pour cent de oui.","Nel comune di Wettswil am Albis l'accordo di libero scambio con l'Indonesia è stato accetato con il 68,3 percento dei voti."
21,53.3,53.3,46.7,"Adlikon ZH","Adlikon (ZH)","Adlikon ZH","Ja zum Freihandelsabkommen mit Indonesien: Adlikon hat den Bundesbeschluss mit 53,3 Prozent der Stimmen angenommen.","Les électeurs d'Adlikon valident l'accord de libre-échange avec l'Indonésie avec 53,3 pour cent de oui.","A Adlikon i cittadini hanno accolto, con il 53,3 percento dei voti, l'accordo di libero scambio con l'Indonesia."
22,50.2,50.2,49.8,"Benken ZH","Benken (ZH)","Benken ZH","Benken ZH hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 166 Ja zu 165 Nein. Das entspricht einem Ja-Stimmen-Anteil von 50,2 Prozent.","L'accord de libre-échange avec l'Indonésie passe la rampe à Benken (ZH) avec 50,2 pour cent de oui.","Da Benken ZH è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 50,2 percento dei voti."
23,43.6,43.6,56.4,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","Das Freihandelsabkommen mit Indonesien ist in Berg am Irchel mit 56,4 Prozent abgelehnt worden.","C'est non à 56,4 pour cent à l'accord de libre-échange avec l'Indonésie à Berg am Irchel.","Con il 56,4 percento di ""no"", i cittadini del comune di Berg am Irchel hanno bocciato il partenariato economico globale con l'Indonesia."
24,56,56,44,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Ja zum Freihandelsabkommen mit Indonesien: Buch am Irchel hat den Bundesbeschluss mit 56 Prozent der Stimmen angenommen.","Les électeurs de Buch am Irchel valident l'accord de libre-échange avec l'Indonésie avec 56 pour cent de oui.","A Buch am Irchel i cittadini hanno accolto, con il 56 percento dei voti, l'accordo di libero scambio con l'Indonesia."
25,55.1,55.1,44.9,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","Ja zum Freihandelsabkommen mit Indonesien: Dachsen hat den Bundesbeschluss mit 55,1 Prozent der Stimmen angenommen.","Les électeurs de Dachsen valident l'accord de libre-échange avec l'Indonésie avec 55,1 pour cent de oui.","A Dachsen i cittadini hanno accolto, con il 55,1 percento dei voti, l'accordo di libero scambio con l'Indonesia."
26,61.3,61.3,38.7,"Dorf ZH","Dorf (ZH)","Dorf ZH","Das Freihandelsabkommen mit Indonesien ist in Dorf mit 174 Ja zu 110 Nein angenommen worden. Das entspricht 61,3 Prozent der Stimmen.","A Dorf, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 61,3 pour cent de oui.","I cittadini di Dorf si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 61,3 percento dei voti."
27,53.6,53.6,46.4,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","53,6 Prozent der Stimmbürgerinnen und Stimmbürger von Feuerthalen haben Ja gesagt zum Freihandelsabkommen mit Indonesien.","C'est oui à 53,6 pour cent à l'accord de libre-échange avec l'Indonésie à Feuerthalen.","Con il 53,6 percento di ""sì"", i cittadini del comune di Feuerthalen hanno accolto il partenariato economico globale con l'Indonesia."
28,55.2,55.2,44.8,"Flaach ZH","Flaach (ZH)","Flaach ZH","Flaach hat mit 55,2 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien.","Les habitants de Flaach acceptent l'accord de libre-échange avec l'Indonésie avec 55,2 pour cent de oui.","Nel comune di Flaach l'accordo di libero scambio con l'Indonesia è stato accetato con il 55,2 percento dei voti."
29,60.1,60.1,39.9,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","60,1 Prozent der Stimmbürgerinnen und Stimmbürger von Flurlingen haben Ja gesagt zum Freihandelsabkommen mit Indonesien.","C'est oui à 60,1 pour cent à l'accord de libre-échange avec l'Indonésie à Flurlingen.","Con il 60,1 percento di ""sì"", i cittadini del comune di Flurlingen hanno accolto il partenariato economico globale con l'Indonesia."
30,62.3,62.3,37.7,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","Mit 62,3 Prozent Ja hat sich Andelfingen für das Freihandelsabkommen mit Indonesien ausgesprochen.","Les habitants d'Andelfingen approuvent l'accord de libre-échange avec l'Indonésie avec 62,3 pour cent de oui.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Andelfingen: i cittadini hanno approvato il testo con il 62,3 percento dei voti."
31,65.2,65.2,34.8,"Henggart ZH","Henggart (ZH)","Henggart ZH","65,2 Prozent der Stimmbürgerinnen und Stimmbürger von Henggart haben Ja gesagt zum Freihandelsabkommen mit Indonesien.","C'est oui à 65,2 pour cent à l'accord de libre-échange avec l'Indonésie à Henggart.","Con il 65,2 percento di ""sì"", i cittadini del comune di Henggart hanno accolto il partenariato economico globale con l'Indonesia."
32,62.9,62.9,37.1,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","Ja zum Freihandelsabkommen mit Indonesien: Humlikon hat den Bundesbeschluss mit 62,9 Prozent der Stimmen angenommen.","Les électeurs de Humlikon valident l'accord de libre-échange avec l'Indonésie avec 62,9 pour cent de oui.","A Humlikon i cittadini hanno accolto, con il 62,9 percento dei voti, l'accordo di libero scambio con l'Indonesia."
33,57.3,57.3,42.7,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","Mit 57,3 Prozent Ja hat sich Kleinandelfingen für das Freihandelsabkommen mit Indonesien ausgesprochen.","Les habitants de Kleinandelfingen approuvent l'accord de libre-échange avec l'Indonésie avec 57,3 pour cent de oui.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Kleinandelfingen: i cittadini hanno approvato il testo con il 57,3 percento dei voti."
34,60.6,60.6,39.4,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","60,6 Prozent der Stimmbürgerinnen und Stimmbürger von Laufen-Uhwiesen haben Ja gesagt zum Freihandelsabkommen mit Indonesien.","C'est oui à 60,6 pour cent à l'accord de libre-échange avec l'Indonésie à Laufen-Uhwiesen.","Con il 60,6 percento di ""sì"", i cittadini del comune di Laufen-Uhwiesen hanno accolto il partenariato economico globale con l'Indonesia."
35,55.8,55.8,44.2,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","Mit 55,8 Prozent Ja hat sich Marthalen für das Freihandelsabkommen mit Indonesien ausgesprochen.","Les habitants de Marthalen approuvent l'accord de libre-échange avec l'Indonésie avec 55,8 pour cent de oui.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Marthalen: i cittadini hanno approvato il testo con il 55,8 percento dei voti."
37,52.5,52.5,47.5,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Ossingen hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 285 Ja zu 258 Nein. Das entspricht einem Ja-Stimmen-Anteil von 52,5 Prozent.","L'accord de libre-échange avec l'Indonésie passe la rampe à Ossingen avec 52,5 pour cent de oui.","Da Ossingen è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 52,5 percento dei voti."
38,52.8,52.8,47.2,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Rheinau hat mit 52,8 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien.","Les habitants de Rheinau acceptent l'accord de libre-échange avec l'Indonésie avec 52,8 pour cent de oui.","Nel comune di Rheinau l'accordo di libero scambio con l'Indonesia è stato accetato con il 52,8 percento dei voti."
39,51.6,51.6,48.4,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","Thalheim an der Thur hat mit 51,6 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien.","Les habitants de Thalheim an der Thur acceptent l'accord de libre-échange avec l'Indonésie avec 51,6 pour cent de oui.","Nel comune di Thalheim an der Thur l'accordo di libero scambio con l'Indonesia è stato accetato con il 51,6 percento dei voti."
40,53.8,53.8,46.2,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","Ja zum Freihandelsabkommen mit Indonesien: Trüllikon hat den Bundesbeschluss mit 53,8 Prozent der Stimmen angenommen.","Les électeurs de Trüllikon valident l'accord de libre-échange avec l'Indonésie avec 53,8 pour cent de oui.","A Trüllikon i cittadini hanno accolto, con il 53,8 percento dei voti, l'accordo di libero scambio con l'Indonesia."
41,47,47,53,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","53 Prozent Stimmbürgerinnen und Stimmbürger von Truttikon haben Nein gesagt zum Freihandelsabkommen mit Indonesien.","A Truttikon, les habitants disent non à 53 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Truttikon l'accordo di libero scambio con l'Indonesia è stato bocciato con il 53 percento dei voti."
43,58.6,58.6,41.4,"Volken ZH","Volken (ZH)","Volken ZH","Das Freihandelsabkommen mit Indonesien ist in Volken mit 85 Ja zu 60 Nein angenommen worden. Das entspricht 58,6 Prozent der Stimmen.","A Volken, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 58,6 pour cent de oui.","I cittadini di Volken si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 58,6 percento dei voti."
51,62.2,62.2,37.8,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","Ja zum Freihandelsabkommen mit Indonesien: Bachenbülach hat den Bundesbeschluss mit 62,2 Prozent der Stimmen angenommen.","Les électeurs de Bachenbülach valident l'accord de libre-échange avec l'Indonésie avec 62,2 pour cent de oui.","A Bachenbülach i cittadini hanno accolto, con il 62,2 percento dei voti, l'accordo di libero scambio con l'Indonesia."
52,62,62,38,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","62 Prozent der Stimmbürgerinnen und Stimmbürger von Bassersdorf haben für das Freihandelsabkommen mit Indonesien gestimmt.","A Bassersdorf, les habitants disent oui à 62 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Bassersdorf l'accordo di libero scambio con l'Indonesia è stato approvato con il 62 percento dei voti."
53,50,0,0,"Bülach ZH","Bülach (ZH)","Bülach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
54,50,0,0,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
55,61.3,61.3,38.7,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Eglisau hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 1'102 Ja zu 695 Nein. Das entspricht einem Ja-Stimmen-Anteil von 61,3 Prozent.","L'accord de libre-échange avec l'Indonésie passe la rampe à Eglisau avec 61,3 pour cent de oui.","Da Eglisau è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 61,3 percento dei voti."
56,61.8,61.8,38.2,"Embrach ZH","Embrach (ZH)","Embrach ZH","Embrach hat mit 61,8 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien.","Les habitants d'Embrach acceptent l'accord de libre-échange avec l'Indonésie avec 61,8 pour cent de oui.","Nel comune di Embrach l'accordo di libero scambio con l'Indonesia è stato accetato con il 61,8 percento dei voti."
57,58.7,58.7,41.3,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","Mit 58,7 Prozent Ja hat sich Freienstein-Teufen für das Freihandelsabkommen mit Indonesien ausgesprochen.","Les habitants de Freienstein-Teufen approuvent l'accord de libre-échange avec l'Indonésie avec 58,7 pour cent de oui.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Freienstein-Teufen: i cittadini hanno approvato il testo con il 58,7 percento dei voti."
58,50,0,0,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
59,56,56,44,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","56 Prozent der Stimmbürgerinnen und Stimmbürger von Hochfelden haben für das Freihandelsabkommen mit Indonesien gestimmt.","A Hochfelden, les habitants disent oui à 56 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Hochfelden l'accordo di libero scambio con l'Indonesia è stato approvato con il 56 percento dei voti."
60,58.3,58.3,41.7,"Höri ZH","Höri (ZH)","Höri ZH","58,3 Prozent der Stimmbürgerinnen und Stimmbürger von Höri haben für das Freihandelsabkommen mit Indonesien gestimmt.","A Höri, les habitants disent oui à 58,3 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Höri l'accordo di libero scambio con l'Indonesia è stato approvato con il 58,3 percento dei voti."
61,66.1,66.1,33.9,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","Das Freihandelsabkommen mit Indonesien ist in Hüntwangen mit 279 Ja zu 143 Nein angenommen worden. Das entspricht 66,1 Prozent der Stimmen.","A Hüntwangen, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 66,1 pour cent de oui.","I cittadini di Hüntwangen si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 66,1 percento dei voti."
62,50,0,0,"Kloten ZH","Kloten (ZH)","Kloten ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
63,63.2,63.2,36.8,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","63,2 Prozent der Stimmbürgerinnen und Stimmbürger von Lufingen haben für das Freihandelsabkommen mit Indonesien gestimmt.","A Lufingen, les habitants disent oui à 63,2 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Lufingen l'accordo di libero scambio con l'Indonesia è stato approvato con il 63,2 percento dei voti."
64,50,0,0,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
65,59.2,59.2,40.8,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Oberembrach hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 280 Ja zu 193 Nein. Das entspricht einem Ja-Stimmen-Anteil von 59,2 Prozent.","L'accord de libre-échange avec l'Indonésie passe la rampe à Oberembrach avec 59,2 pour cent de oui.","Da Oberembrach è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 59,2 percento dei voti."
66,65.8,65.8,34.2,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","65,8 Prozent der Stimmbürgerinnen und Stimmbürger von Opfikon haben Ja gesagt zum Freihandelsabkommen mit Indonesien.","C'est oui à 65,8 pour cent à l'accord de libre-échange avec l'Indonésie à Opfikon.","Con il 65,8 percento di ""sì"", i cittadini del comune di Opfikon hanno accolto il partenariato economico globale con l'Indonesia."
67,55.8,55.8,44.2,"Rafz ZH","Rafz (ZH)","Rafz ZH","Ja zum Freihandelsabkommen mit Indonesien: Rafz hat den Bundesbeschluss mit 55,8 Prozent der Stimmen angenommen.","Les électeurs de Rafz valident l'accord de libre-échange avec l'Indonésie avec 55,8 pour cent de oui.","A Rafz i cittadini hanno accolto, con il 55,8 percento dei voti, l'accordo di libero scambio con l'Indonesia."
68,55.5,55.5,44.5,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH","Das Freihandelsabkommen mit Indonesien ist in Rorbas mit 366 Ja zu 294 Nein angenommen worden. Das entspricht 55,5 Prozent der Stimmen.","A Rorbas, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 55,5 pour cent de oui.","I cittadini di Rorbas si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 55,5 percento dei voti."
69,63.3,63.3,36.7,"Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","Wallisellen hat mit 63,3 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien.","Les habitants de Wallisellen acceptent l'accord de libre-échange avec l'Indonésie avec 63,3 pour cent de oui.","Nel comune di Wallisellen l'accordo di libero scambio con l'Indonesia è stato accetato con il 63,3 percento dei voti."
70,56.1,56.1,43.9,"Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen ZH","56,1 Prozent der Stimmbürgerinnen und Stimmbürger von Wasterkingen haben für das Freihandelsabkommen mit Indonesien gestimmt.","A Wasterkingen, les habitants disent oui à 56,1 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Wasterkingen l'accordo di libero scambio con l'Indonesia è stato approvato con il 56,1 percento dei voti."
71,44.3,44.3,55.7,"Wil ZH","Wil (ZH)","Wil ZH ZH","55,7 Prozent Stimmbürgerinnen und Stimmbürger von Wil ZH haben Nein gesagt zum Freihandelsabkommen mit Indonesien.","A Wil (ZH), les habitants disent non à 55,7 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Wil ZH l'accordo di libero scambio con l'Indonesia è stato bocciato con il 55,7 percento dei voti."
72,65.2,65.2,34.8,"Winkel ZH","Winkel (ZH)","Winkel ZH","65,2 Prozent der Stimmbürgerinnen und Stimmbürger von Winkel haben Ja gesagt zum Freihandelsabkommen mit Indonesien.","C'est oui à 65,2 pour cent à l'accord de libre-échange avec l'Indonésie à Winkel.","Con il 65,2 percento di ""sì"", i cittadini del comune di Winkel hanno accolto il partenariato economico globale con l'Indonesia."
81,56,56,44,"Bachs ZH","Bachs (ZH)","Bachs ZH","Das Freihandelsabkommen mit Indonesien ist in Bachs mit 173 Ja zu 136 Nein angenommen worden. Das entspricht 56 Prozent der Stimmen.","A Bachs, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 56 pour cent de oui.","I cittadini di Bachs si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 56 percento dei voti."
82,67.1,67.1,32.9,"Boppelsen ZH","Boppelsen (ZH)","Boppelsen ZH","Boppelsen hat mit 67,1 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien.","Les habitants de Boppelsen acceptent l'accord de libre-échange avec l'Indonésie avec 67,1 pour cent de oui.","Nel comune di Boppelsen l'accordo di libero scambio con l'Indonesia è stato accetato con il 67,1 percento dei voti."
83,62.9,62.9,37.1,"Buchs ZH","Buchs (ZH)","Buchs ZH","Buchs ZH hat mit 62,9 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien.","Les habitants de Buchs (ZH) acceptent l'accord de libre-échange avec l'Indonésie avec 62,9 pour cent de oui.","Nel comune di Buchs ZH l'accordo di libero scambio con l'Indonesia è stato accetato con il 62,9 percento dei voti."
84,61.2,61.2,38.8,"Dällikon ZH","Dällikon (ZH)","Dällikon ZH","Dällikon hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 636 Ja zu 403 Nein. Das entspricht einem Ja-Stimmen-Anteil von 61,2 Prozent.","L'accord de libre-échange avec l'Indonésie passe la rampe à Dällikon avec 61,2 pour cent de oui.","Da Dällikon è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 61,2 percento dei voti."
85,62.1,62.1,37.9,"Dänikon ZH","Dänikon (ZH)","Dänikon ZH","Dänikon hat mit 62,1 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien.","Les habitants de Dänikon acceptent l'accord de libre-échange avec l'Indonésie avec 62,1 pour cent de oui.","Nel comune di Dänikon l'accordo di libero scambio con l'Indonesia è stato accetato con il 62,1 percento dei voti."
86,59.1,59.1,40.9,"Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf ZH","59,1 Prozent der Stimmbürgerinnen und Stimmbürger von Dielsdorf haben für das Freihandelsabkommen mit Indonesien gestimmt.","A Dielsdorf, les habitants disent oui à 59,1 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Dielsdorf l'accordo di libero scambio con l'Indonesia è stato approvato con il 59,1 percento dei voti."
87,58.6,58.6,41.4,"Hüttikon ZH","Hüttikon (ZH)","Hüttikon ZH","Hüttikon hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 191 Ja zu 135 Nein. Das entspricht einem Ja-Stimmen-Anteil von 58,6 Prozent.","L'accord de libre-échange avec l'Indonésie passe la rampe à Hüttikon avec 58,6 pour cent de oui.","Da Hüttikon è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 58,6 percento dei voti."
88,65.2,65.2,34.8,"Neerach ZH","Neerach (ZH)","Neerach ZH","Ja zum Freihandelsabkommen mit Indonesien: Neerach hat den Bundesbeschluss mit 65,2 Prozent der Stimmen angenommen.","Les électeurs de Neerach valident l'accord de libre-échange avec l'Indonésie avec 65,2 pour cent de oui.","A Neerach i cittadini hanno accolto, con il 65,2 percento dei voti, l'accordo di libero scambio con l'Indonesia."
89,60.4,60.4,39.6,"Niederglatt ZH","Niederglatt (ZH)","Niederglatt ZH","60,4 Prozent der Stimmbürgerinnen und Stimmbürger von Niederglatt haben Ja gesagt zum Freihandelsabkommen mit Indonesien.","C'est oui à 60,4 pour cent à l'accord de libre-échange avec l'Indonésie à Niederglatt.","Con il 60,4 percento di ""sì"", i cittadini del comune di Niederglatt hanno accolto il partenariato economico globale con l'Indonesia."
90,50,0,0,"Niederhasli ZH","Niederhasli (ZH)","Niederhasli ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
