"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
312,69.4,69.4,30.6,"Seedorf BE","Seedorf (BE)","Seedorf BE BE","69,4 Prozent der Abstimmenden in Seedorf BE sind für vier Sonntagsverkäufe pro Jahr und gleiche gesetzliche Vorgaben für elektronische Zigaretten wie für herkömmliche Raucherwaren. Den Eventualantrag mit Änderungen nur für E-Zigaretten haben sie hingegen mit 59,5 Prozent verworfen.","Les citoyens de Seedorf (BE) disent oui à 69,4 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande d'autorisation et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes avec 59,5 pour cent de non.",
321,62.3,62.3,37.7,"Aarwangen BE","Aarwangen (BE)","Aarwangen BE","62,3 Prozent der Abstimmenden in Aarwangen sind für vier Sonntagsverkäufe pro Jahr und gleiche gesetzliche Vorgaben für elektronische Zigaretten wie für herkömmliche Raucherwaren. Den Eventualantrag mit Änderungen nur für E-Zigaretten haben sie hingegen mit 66,4 Prozent verworfen.","Les citoyens d'Aarwangen disent oui à 62,3 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande d'autorisation et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes avec 66,4 pour cent de non.",
322,4.2,4.2,95.8,"Auswil BE","Auswil (BE)","Auswil BE","Auswil ist gegen vier Sonntagsverkäufe pro Jahr, befürwortet aber gleiche Bestimmungen für E-Zigaretten wie für herkömmliche Raucherwaren. Die Gemeinde hat die Hauptvorlage mit 95,8 abgelehnt, den Eventualantrag hingegen mit 93,9 Prozent angenommen.","Les citoyens d'Auswil acceptent avec 93,9 pour cent de oui que le commerce des cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation (non à 95,8 pour cent).",
323,93.6,93.6,6.4,"Bannwil BE","Bannwil (BE)","Bannwil BE","93,6 Prozent der Abstimmenden in Bannwil sind für vier Sonntagsverkäufe pro Jahr und gleiche gesetzliche Vorgaben für elektronische Zigaretten wie für herkömmliche Raucherwaren. Auch dem Eventualantrag nur mit neuen Regelungen für elektronische Zigaretten haben sie mit 79,7 Prozent zugestimmt. Bei der Stichfrage gaben die Abstimmenden von Bannwil mit 53,2 Prozent der Hauptvorlage den Vorzug.","Oui à 93,6 pour cent à l'augmentation de deux à quatre du nombre d'ouvertures dominicales des magasins ainsi qu'à l'uniformisation des règles encadrant le commerce des cigarettes életroniques et classiques. Oui également avec 79,7 pour cent de oui au projet alternatif se limitant au deuxième point. Les citoyens de Bannwil ont toutefois opté pour le projet principal avec #StichentschiedZustimmungHauptvorlageInProzent pour cent de oui.",
324,38.2,38.2,61.8,"Bleienbach BE","Bleienbach (BE)","Bleienbach BE","Nein zur Ausweitung auf vier Sonntagsverkäufe pro Jahr und zu gleichen gesetzliche Vorgaben für elektronische Zigaretten wie für herkömmliche Raucherwaren in Bleienbach. Die Stimmberechtigten haben sowohl die Hauptvorlage mit 61,8 Prozent als auch den Eventualantrag mit 50 Prozent abgelehnt.","Non à 61,8 pour cent à l'ouverture de magasins plus de deux dimanches par année ainsi qu'à l'uniformisation des règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques et non aussi à 50 pour cent au projet alternatif se limitant à l'uniformisation des règles dans le domaine des cigarettes. Les citoyens de Bleienbach ont refusé les deux projets.",
325,71.6,71.6,28.4,"Busswil bei Melchnau BE","Busswil bei Melchnau (BE)","Busswil bei Melchnau BE","71,6 Prozent Ja in Busswil bei Melchnau zu vier Sonntagsverkäufen pro Jahr und gleichen gesetzlichen Regelungen für elektronische Zigaretten wie für herkömmliche Raucherwaren. Auch der Eventualantrag nur mit neuen Regelungen für elektronische Zigaretten stiess mit 95,4 Prozent auf Zustimmung. Bei der Stichfrage sprachen sich die Abstimmenden von Busswil bei Melchnau mit 54,9 Prozent für den Eventualantrag aus.","Les citoyens de Busswil bei Melchnau ont tranché en faveur du projet alternatif (54,9 pour cent de oui) se focalisant uniquement sur l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques.Ils ont préféré ce projet avec 95,4 pour cent de oui. Ils ont cependant également approuvé (71,6 pour cent de oui) le projet principal du Conseil d'Etat bernois, qui proposait en plus de permettre aux magasins d'ouvrir jusqu'à quatre dimanches par an sans demander d'autorisation.",
326,33.9,33.9,66.1,"Gondiswil BE","Gondiswil (BE)","Gondiswil BE","Gondiswil ist gegen vier Sonntagsverkäufe pro Jahr, befürwortet aber gleiche Bestimmungen für E-Zigaretten wie für herkömmliche Raucherwaren. Die Gemeinde hat die Hauptvorlage mit 66,1 abgelehnt, den Eventualantrag hingegen mit 77 Prozent angenommen.","Les citoyens de Gondiswil acceptent avec 77 pour cent de oui que le commerce des cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation (non à 66,1 pour cent).",
329,26.9,26.9,73.1,"Langenthal BE","Langenthal (BE)","Langenthal BE","73,1 Prozent in Langenthal haben sich gegen die Ausweitung auf vier Sonntagsverkäufe pro Jahr und gleiche gesetzliche Vorgaben für elektronische Zigaretten wie für herkömmliche Raucherwaren ausgesprochen. Auch der Eventualantrag mit nur den neuen Regelungen für E-Zigaretten wurde mit 50,5 Prozent verworfen.","Ni le projet du Conseil d'Etat, ni le projet alternatif ne trouvent grâce aux yeux des citoyens de Langenthal. Ils refusent avec 73,1 pour cent de non de permettre aux magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation et d'uniformiser les règles encadrant le commerce de cigarettes électroniques et des cigarettes classiques. Ils s'opposent aussi au projet alternatif (50,5 pour cent de non), qui se limite à la problèmatiques des cigarettes.",
331,61.8,61.8,38.2,"Lotzwil BE","Lotzwil (BE)","Lotzwil BE","61,8 Prozent der Abstimmenden in Lotzwil sind für vier Sonntagsverkäufe pro Jahr und gleiche gesetzliche Vorgaben für elektronische Zigaretten wie für herkömmliche Raucherwaren. Den Eventualantrag mit Änderungen nur für E-Zigaretten haben sie hingegen mit 67,1 Prozent verworfen.","Les citoyens de Lotzwil disent oui à 61,8 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande d'autorisation et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes avec 67,1 pour cent de non.",
332,28.5,28.5,71.5,"Madiswil BE","Madiswil (BE)","Madiswil BE","71,5 Prozent in Madiswil haben sich gegen die Ausweitung auf vier Sonntagsverkäufe pro Jahr und gleiche gesetzliche Vorgaben für elektronische Zigaretten wie für herkömmliche Raucherwaren ausgesprochen. Auch der Eventualantrag mit nur den neuen Regelungen für E-Zigaretten wurde mit 57,9 Prozent verworfen.","Ni le projet du Conseil d'Etat, ni le projet alternatif ne trouvent grâce aux yeux des citoyens de Madiswil. Ils refusent avec 71,5 pour cent de non de permettre aux magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation et d'uniformiser les règles encadrant le commerce de cigarettes électroniques et des cigarettes classiques. Ils s'opposent aussi au projet alternatif (57,9 pour cent de non), qui se limite à la problèmatiques des cigarettes.",
333,42.4,42.4,57.6,"Melchnau BE","Melchnau (BE)","Melchnau BE","Melchnau hat sich gegen die Ausweitung auf vier Sonntagsverkäufe pro Jahr ausgesprochen, ist aber für gleiche gesetzliche Vorgaben für E-Zigaretten wie für herkömmliche Raucherwaren. Die Gemeinde hat die Hauptvorlage mit 57,6 Prozent abgelehnt, dem Eventualantrag hingegen mit 87,9 Prozent zugestimmt.","Les citoyens de Melchnau disent oui à 87,9 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils refusent par contre le projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation (non à 57,6 pour cent).",
335,31,31,69,"Oeschenbach BE","Oeschenbach (BE)","Oeschenbach BE","Oeschenbach hat sich gegen die Ausweitung auf vier Sonntagsverkäufe pro Jahr ausgesprochen, ist aber für gleiche gesetzliche Vorgaben für E-Zigaretten wie für herkömmliche Raucherwaren. Die Gemeinde hat die Hauptvorlage mit 69 Prozent abgelehnt, dem Eventualantrag hingegen mit 63,2 Prozent zugestimmt.","Les citoyens d'Oeschenbach disent oui à 63,2 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils refusent par contre le projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation (non à 69 pour cent).",
336,52.2,52.2,47.8,"Reisiswil BE","Reisiswil (BE)","Reisiswil BE","52,2 Prozent Ja in Reisiswil zu vier Sonntagsverkäufen pro Jahr und gleichen gesetzlichen Regelungen für elektronische Zigaretten wie für herkömmliche Raucherwaren. Auch der Eventualantrag nur mit neuen Regelungen für elektronische Zigaretten stiess mit 93,3 Prozent auf Zustimmung. Bei der Stichfrage sprachen sich die Abstimmenden von Reisiswil mit 60,9 Prozent für den Eventualantrag aus.","Les citoyens de Reisiswil ont tranché en faveur du projet alternatif (60,9 pour cent de oui) se focalisant uniquement sur l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques.Ils ont préféré ce projet avec 93,3 pour cent de oui. Ils ont cependant également approuvé (52,2 pour cent de oui) le projet principal du Conseil d'Etat bernois, qui proposait en plus de permettre aux magasins d'ouvrir jusqu'à quatre dimanches par an sans demander d'autorisation.",
337,86.3,86.3,13.7,"Roggwil BE","Roggwil (BE)","Roggwil BE","86,3 Prozent Ja in Roggwil BE zu vier Sonntagsverkäufen pro Jahr und gleichen gesetzlichen Vorgaben für elektronische Zigaretten wie für herkömmliche Raucherwaren. 52,5 Prozent sagen hingegen Nein zum Eventualantrag, der sich auf Regeln für E-Zigaretten beschränkt.","C'est oui à 86,3 pour cent à à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Roggwil (BE). C'est non par contre à 47,5 au projet alternatif se concentrant uniquement sur l'uniformisation des règles dans le commerce de cigarettes.",
338,74,74,26,"Rohrbach BE","Rohrbach (BE)","Rohrbach BE","74 Prozent der Abstimmenden in Rohrbach sind für vier Sonntagsverkäufe pro Jahr und gleiche gesetzliche Vorgaben für elektronische Zigaretten wie für herkömmliche Raucherwaren. Den Eventualantrag mit Änderungen nur für E-Zigaretten haben sie hingegen mit 51 Prozent verworfen.","Les citoyens de Rohrbach disent oui à 74 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande d'autorisation et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes avec 51 pour cent de non.",
339,26.6,26.6,73.4,"Rohrbachgraben BE","Rohrbachgraben (BE)","Rohrbachgraben BE","Nein zur Ausweitung auf vier Sonntagsverkäufe pro Jahr und zu gleichen gesetzliche Vorgaben für elektronische Zigaretten wie für herkömmliche Raucherwaren in Rohrbachgraben. Die Stimmberechtigten haben sowohl die Hauptvorlage mit 73,4 Prozent als auch den Eventualantrag mit 60,2 Prozent abgelehnt.","Non à 73,4 pour cent à l'ouverture de magasins plus de deux dimanches par année ainsi qu'à l'uniformisation des règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques et non aussi à 60,2 pour cent au projet alternatif se limitant à l'uniformisation des règles dans le domaine des cigarettes. Les citoyens de Rohrbachgraben ont refusé les deux projets.",
340,90.5,90.5,9.5,"Rütschelen BE","Rütschelen (BE)","Rütschelen BE","90,5 Prozent Ja in Rütschelen zu vier Sonntagsverkäufen pro Jahr und gleiche gesetzliche Vorgaben für elektronische Zigaretten wie für herkömmliche Raucherwaren. Auch der Eventualantrag nur mit neuen Regelungen für elektronische Zigaretten stiess mit 79,2 Prozent auf Zustimmung. Bei der Stichfrage sprachen sich die Abstimmenden von Rütschelen mit 64 Prozent für die Hauptvorlage aus.","Les ayants droit de Rütschelen ont tranché: le nombre de dimanches par année où les magasins pourront ouvrir sans avoir à demander d'autorisation va passer de deux à quatre et les règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques seront unifiées. Les citoyens ont ainsi dit oui à 90,5 pour cent à la proposition principale du Conseil d'Etat bernois. Ils acceptent aussi le projet alternatif, limité aux cigarettes électroniques, avec 79,2 pour cent de oui, mais tranchent en dernier en faveur du projet principal avec 64 pour cent de oui.",
341,41.5,41.5,58.5,"Schwarzhäusern BE","Schwarzhäusern (BE)","Schwarzhäusern BE","Schwarzhäusern ist gegen vier Sonntagsverkäufe pro Jahr, befürwortet aber gleiche Bestimmungen für E-Zigaretten wie für herkömmliche Raucherwaren. Die Gemeinde hat die Hauptvorlage mit 58,5 abgelehnt, den Eventualantrag hingegen mit 60,1 Prozent angenommen.","Les citoyens de Schwarzhäusern acceptent avec 60,1 pour cent de oui que le commerce des cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation (non à 58,5 pour cent).",
342,57.7,57.7,42.3,"Thunstetten BE","Thunstetten (BE)","Thunstetten BE","57,7 Prozent der Abstimmenden in Thunstetten sind für vier Sonntagsverkäufe pro Jahr und gleiche gesetzliche Vorgaben für elektronische Zigaretten wie für herkömmliche Raucherwaren. Den Eventualantrag mit Änderungen nur für E-Zigaretten haben sie hingegen mit 57,9 Prozent verworfen.","Les citoyens de Thunstetten disent oui à 57,7 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande d'autorisation et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes avec 57,9 pour cent de non.",
344,3.1,3.1,96.9,"Ursenbach BE","Ursenbach (BE)","Ursenbach BE","Ursenbach hat Nein gesagt zu vier Sonntagsverkäufen pro Jahr, befürwortet aber gleiche Regelungen für elektronische Zigaretten wie für herkömmliche Raucherwaren. Die Hauptvorlage wurde mit 96,9 Prozent abgelehnt, der Eventualantrag hingegen stiess mit 63,2 Prozent auf Zustimmung.","C'est oui à 63,2 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Ursenbach. C'est non par contre à 96,9 pour cent à la possibilité pour les magasins d'ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation.",
345,93.7,93.7,6.3,"Wynau BE","Wynau (BE)","Wynau BE","Wynau hat sich mit 93,7 für vier Sonntagsverkäufe pro Jahr und gleiche Regeln für elektronische Zigaretten wie für herkömmliche Raucherwaren ausgesprochen. Auch der Eventualantrag nur mit Änderungen für die E-Zigaretten wurde mit 65,5 Prozent angenommen. Bei der Stichfrage gaben die Abstimmenden von Wynau mit 53,2 Prozent der Hauptvorlage den Vorzug.","Les citoyens de Wynau souhaitent augmenter de deux à quatre le nombre de dimanches par année où les magasins pourront ouvrir sans avoir à demander d'autorisation. Ils sont 93,7 pour cent à accepter le projet principal du Conseil d'Etat bernois, qui souhaite également uniformiser les règles encadrant le commerce de cigarettes électroniques et cigarettes classiques. Les ayants droit de Wynau ont aussi accepté le projet alternatif, qui ne concerne que les cigarettes électroniques, avec 65,5 pour cent de oui, mais donnent cependant leur préférence au projet prinicpal, avec 53,2 pour cent de oui.",
351,39.4,39.4,60.6,"Bern BE","Berne (BE)","Berna BE","Bern hat Nein gesagt zu vier Sonntagsverkäufen pro Jahr, befürwortet aber gleiche Regelungen für elektronische Zigaretten wie für herkömmliche Raucherwaren. Die Hauptvorlage wurde mit 60,6 Prozent abgelehnt, der Eventualantrag hingegen stiess mit 74,4 Prozent auf Zustimmung.","C'est oui à 74,4 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Berne. C'est non par contre à 60,6 pour cent à la possibilité pour les magasins d'ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation.",
352,40.3,40.3,59.7,"Bolligen BE","Bolligen (BE)","Bolligen BE","Bolligen ist gegen die Ausweitung auf vier Sonntagsverkäufe pro Jahr und gleiche gesetzliche Vorgaben für elektronische Zigaretten wie für herkömmliche Raucherwaren. Die Gemeinde hat sowohl die Hauptvorlage mit 59,7 Prozent als auch den Eventualantrag mit 88,3 Prozent verworfen.","Les citoyens de Bolligen ne veulent ni uniformisation des règles encadrant le commerce de cigarettes électroniques et de cigarettes classique, ni augmentation du nombre de dimanche ouverts pour les magasins. Ils ont refusé le projet principal avec 59,7 pour cent de non et le projet alternatif avec 88,3 pour cent de non",
353,39.6,39.6,60.4,"Bremgarten bei Bern BE","Bremgarten bei Bern (BE)","Bremgarten bei Bern BE","Bremgarten bei Bern hat sich gegen die Ausweitung auf vier Sonntagsverkäufe pro Jahr ausgesprochen, ist aber für gleiche gesetzliche Vorgaben für E-Zigaretten wie für herkömmliche Raucherwaren. Die Gemeinde hat die Hauptvorlage mit 60,4 Prozent abgelehnt, dem Eventualantrag hingegen mit 86,7 Prozent zugestimmt.","Les citoyens de Bremgarten bei Bern disent oui à 86,7 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils refusent par contre le projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation (non à 60,4 pour cent).",
354,1.4,1.4,98.6,"Kirchlindach BE","Kirchlindach (BE)","Kirchlindach BE","Nein zur Ausweitung auf vier Sonntagsverkäufe pro Jahr und zu gleichen gesetzliche Vorgaben für elektronische Zigaretten wie für herkömmliche Raucherwaren in Kirchlindach. Die Stimmberechtigten haben sowohl die Hauptvorlage mit 98,6 Prozent als auch den Eventualantrag mit 93,1 Prozent abgelehnt.","Non à 98,6 pour cent à l'ouverture de magasins plus de deux dimanches par année ainsi qu'à l'uniformisation des règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques et non aussi à 93,1 pour cent au projet alternatif se limitant à l'uniformisation des règles dans le domaine des cigarettes. Les citoyens de Kirchlindach ont refusé les deux projets.",
355,77.5,77.5,22.5,"Köniz BE","Köniz (BE)","Köniz BE","Köniz hat sich mit 77,5 für vier Sonntagsverkäufe pro Jahr und gleiche gesetzliche Vorgaben für E-Zigaretten wie für herkömmliche Raucherwaren ausgesprochen. Auch der Eventualantrag ausschliesslich mit Änderungen für elektronische Zigaretten wurde mit 53,3 Prozent angenommen. Bei der Stichfrage gaben die Abstimmenden von Köniz mit 60,1 Prozent dem Eventualantrag den Vorzug.","Les citoyens de Köniz souhaitent unifier les règles encadrant les commerces de cigarettes électroniques et de cigarettes classiques. Ils ont dit oui à 53,3 pour cent de oui à cette proposition. Ils ont été 60,1 pour cent à préférer ce projet alternatif au projet principal du Conseil d'Etat qui voulait en plus augmenter à quatre le nombre de dimanche où les magasins peuvent ouvrir sans demander d'autorisation. Le projet principal a obtenu 77,5 pour cent de oui.",
356,53.8,53.8,46.2,"Muri bei Bern BE","Muri bei Bern (BE)","Muri bei Bern BE","53,8 Prozent der Abstimmenden in Muri bei Bern sind für vier Sonntagsverkäufe pro Jahr und gleiche gesetzliche Vorgaben für elektronische Zigaretten wie für herkömmliche Raucherwaren. Den Eventualantrag mit Änderungen nur für E-Zigaretten haben sie hingegen mit 88,7 Prozent verworfen.","Les citoyens de Muri bei Bern disent oui à 53,8 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande d'autorisation et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes avec 88,7 pour cent de non.",
