"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
26,63.5,63.5,36.5,"Dorf ZH","Dorf (ZH)","Dorf ZH","63,5 der Stimmbürgerinnen und Stimmbürger von Dorf haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 63 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 59,8 Prozent der Volksinitiative den Vorrang.",,
27,46.7,46.7,53.3,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","Feuerthalen hat mit 53,3 Prozent Nein gesagt zur Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"". Der Gegenvorschlag des Kantonsrates hingegen fand eine Ja-Mehrheit von 57,1 Prozent.",,
28,56.6,56.6,43.4,"Flaach ZH","Flaach (ZH)","Flaach ZH","Flaach hat die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" mit 56,6 Prozent und den Gegenvorschlag des Kantonsrates mit 58,6 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 55,2 Prozent für die Volksinitiative ausgesprochen.",,
29,37.3,37.3,62.7,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","Flurlingen hat mit 62,7 Prozent Nein gesagt zur Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"". Der Gegenvorschlag des Kantonsrates hingegen fand eine Ja-Mehrheit von 57,1 Prozent.",,
30,47.8,47.8,52.2,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","Andelfingen hat sich mit 52,2 Prozent gegen die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" ausgesprochen. Der Gegenvorschlag des Kantonsrates hingegen wurde mit 59,2 Prozent angenommen.",,
31,50.2,50.2,49.8,"Henggart ZH","Henggart (ZH)","Henggart ZH","Die Gemeinde Henggart hat die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" mit 50,2 Prozent und den Gegenvorschlag des Kantonsrates mit 61 Prozent angenommen.Bei der Stichfrage sprachen sich die Stimmberechtigten mit 50,7 Prozent für den Gegenvorschlag aus.",,
32,58.1,58.1,41.9,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","58,1 der Stimmbürgerinnen und Stimmbürger von Humlikon haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 53,9 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 59,9 Prozent der Volksinitiative den Vorrang.",,
33,53.2,53.2,46.8,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","Die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" ist in Kleinandelfingen mit 53,2 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Gemeinderats überzeugte einen Mehrheit von 62,4 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 51,8 Prozent für die Volksinitiative ausgesprochen.",,
34,56,56,44,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","Laufen-Uhwiesen hat die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" mit 56 Prozent und den Gegenvorschlag des Kantonsrates mit 56,9 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 53,1 Prozent für die Volksinitiative ausgesprochen.",,
35,56.3,56.3,43.7,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","Die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" ist in Marthalen mit 56,3 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Gemeinderats überzeugte einen Mehrheit von 62,2 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 51 Prozent für die Volksinitiative ausgesprochen.",,
37,58.1,58.1,41.9,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" ist in Ossingen mit 58,1 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Gemeinderats überzeugte einen Mehrheit von 59,1 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 55,7 Prozent für die Volksinitiative ausgesprochen.",,
38,47.4,47.4,52.6,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Rheinau hat mit 52,6 Prozent Nein gesagt zur Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"". Der Gegenvorschlag des Kantonsrates hingegen fand eine Ja-Mehrheit von 54,5 Prozent.",,
39,54.1,54.1,45.9,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","Thalheim an der Thur hat die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" mit 54,1 Prozent und den Gegenvorschlag des Kantonsrates mit 57,8 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 57,5 Prozent für die Volksinitiative ausgesprochen.",,
40,61.6,61.6,38.4,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","61,6 der Stimmbürgerinnen und Stimmbürger von Trüllikon haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 55,5 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 60,7 Prozent der Volksinitiative den Vorrang.",,
41,54.8,54.8,45.2,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","54,8 der Stimmbürgerinnen und Stimmbürger von Truttikon haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 62,6 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 53,1 Prozent der Volksinitiative den Vorrang.",,
43,57.7,57.7,42.3,"Volken ZH","Volken (ZH)","Volken ZH","Volken hat die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" mit 57,7 Prozent und den Gegenvorschlag des Kantonsrates mit 60,3 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 52,2 Prozent für die Volksinitiative ausgesprochen.",,
51,51,51,49,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","51 Prozent der Stimmbürgerinnen und Stimmbürger von Bachenbülach haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 60,7 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 52,1 Prozent dem Gegenvorschlag den Vorrang.",,
52,51.4,51.4,48.6,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","51,4 Prozent der Stimmbürgerinnen und Stimmbürger von Bassersdorf haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 57,9 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 50,2 Prozent dem Gegenvorschlag den Vorrang.",,
53,49.7,49.7,50.3,"Bülach ZH","Bülach (ZH)","Bülach ZH","Bülach hat sich mit 50,3 Prozent gegen die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" ausgesprochen. Der Gegenvorschlag des Kantonsrates hingegen wurde mit 58,2 Prozent angenommen.",,
54,49,49,51,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","51 Prozent der Abstimmenden in Dietlikon haben sich gegen die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" ausgesprochen. Der Gegenvorschlag des Kantonsrates hingegen erhielt eine Zustimmung von 59,7 Prozent.",,
55,49.7,49.7,50.3,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Eglisau hat sich mit 50,3 Prozent gegen die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" ausgesprochen. Der Gegenvorschlag des Kantonsrates hingegen wurde mit 60 Prozent angenommen.",,
56,55.6,55.6,44.4,"Embrach ZH","Embrach (ZH)","Embrach ZH","Embrach hat die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" mit 55,6 Prozent und den Gegenvorschlag des Kantonsrates mit 58,3 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 55,4 Prozent für die Volksinitiative ausgesprochen.",,
57,51.8,51.8,48.2,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","Die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" ist in Freienstein-Teufen mit 51,8 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Gemeinderats überzeugte einen Mehrheit von 61,7 Prozent. Bei der Stichfrage bevorzugten 52,1 Prozent den Gegenvorschlag.",,
58,59.5,59.5,40.5,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","59,5 der Stimmbürgerinnen und Stimmbürger von Glattfelden haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 59,6 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 56,3 Prozent der Volksinitiative den Vorrang.",,
59,62.1,62.1,37.9,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","62,1 der Stimmbürgerinnen und Stimmbürger von Hochfelden haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 56,4 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 60,5 Prozent der Volksinitiative den Vorrang.",,
60,63.4,63.4,36.6,"Höri ZH","Höri (ZH)","Höri ZH","63,4 der Stimmbürgerinnen und Stimmbürger von Höri haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 60,4 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 60,1 Prozent der Volksinitiative den Vorrang.",,
61,55.3,55.3,44.7,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","55,3 der Stimmbürgerinnen und Stimmbürger von Hüntwangen haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 59,2 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 53,8 Prozent der Volksinitiative den Vorrang.",,
62,54.8,54.8,45.2,"Kloten ZH","Kloten (ZH)","Kloten ZH","Die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" ist in Kloten mit 54,8 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Gemeinderats überzeugte einen Mehrheit von 57,1 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 53,4 Prozent für die Volksinitiative ausgesprochen.",,
63,56.9,56.9,43.1,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","56,9 der Stimmbürgerinnen und Stimmbürger von Lufingen haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 62,7 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 55,3 Prozent der Volksinitiative den Vorrang.",,
64,62.2,62.2,37.8,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","62,2 der Stimmbürgerinnen und Stimmbürger von Nürensdorf haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 61,6 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 58,4 Prozent der Volksinitiative den Vorrang.",,
65,65.5,65.5,34.5,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" ist in Oberembrach mit 65,5 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Gemeinderats überzeugte einen Mehrheit von 64 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 61,3 Prozent für die Volksinitiative ausgesprochen.",,
66,45.7,45.7,54.3,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","Opfikon hat mit 54,3 Prozent Nein gesagt zur Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"". Der Gegenvorschlag des Kantonsrates hingegen fand eine Ja-Mehrheit von 56,3 Prozent.",,
67,54.9,54.9,45.1,"Rafz ZH","Rafz (ZH)","Rafz ZH","54,9 der Stimmbürgerinnen und Stimmbürger von Rafz haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 57,1 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 51,6 Prozent der Volksinitiative den Vorrang.",,
68,50.1,50.1,49.9,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH",,,
69,47.2,47.2,52.8,"Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","Wallisellen hat mit 52,8 Prozent Nein gesagt zur Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"". Der Gegenvorschlag des Kantonsrates hingegen fand eine Ja-Mehrheit von 57,8 Prozent.",,
70,58.2,58.2,41.8,"Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen ZH","58,2 der Stimmbürgerinnen und Stimmbürger von Wasterkingen haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 57,1 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 58,3 Prozent der Volksinitiative den Vorrang.",,
71,60.2,60.2,39.8,"Wil ZH","Wil (ZH)","Wil ZH ZH","60,2 der Stimmbürgerinnen und Stimmbürger von Wil ZH haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 55,5 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 54,8 Prozent der Volksinitiative den Vorrang.",,
72,58.6,58.6,41.4,"Winkel ZH","Winkel (ZH)","Winkel ZH","Winkel hat die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" mit 58,6 Prozent und den Gegenvorschlag des Kantonsrates mit 63,4 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 54,7 Prozent für die Volksinitiative ausgesprochen.",,
81,63.7,63.7,36.3,"Bachs ZH","Bachs (ZH)","Bachs ZH","63,7 der Stimmbürgerinnen und Stimmbürger von Bachs haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 56,6 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 60,9 Prozent der Volksinitiative den Vorrang.",,
82,52.7,52.7,47.3,"Boppelsen ZH","Boppelsen (ZH)","Boppelsen ZH","Die Gemeinde Boppelsen hat die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" mit 52,7 Prozent und den Gegenvorschlag des Kantonsrates mit 59,2 Prozent angenommen.Bei der Stichfrage sprachen sich die Stimmberechtigten mit 50,5 Prozent für den Gegenvorschlag aus.",,
83,58.7,58.7,41.3,"Buchs ZH","Buchs (ZH)","Buchs ZH","Buchs ZH hat die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" mit 58,7 Prozent und den Gegenvorschlag des Kantonsrates mit 59,4 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 55,1 Prozent für die Volksinitiative ausgesprochen.",,
84,61,61,39,"Dällikon ZH","Dällikon (ZH)","Dällikon ZH","Die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" ist in Dällikon mit 61 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Gemeinderats überzeugte einen Mehrheit von 60,3 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 54,9 Prozent für die Volksinitiative ausgesprochen.",,
85,60.2,60.2,39.8,"Dänikon ZH","Dänikon (ZH)","Dänikon ZH","Dänikon hat die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" mit 60,2 Prozent und den Gegenvorschlag des Kantonsrates mit 62,6 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 56 Prozent für die Volksinitiative ausgesprochen.",,
86,54.3,54.3,45.7,"Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf ZH","54,3 der Stimmbürgerinnen und Stimmbürger von Dielsdorf haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 58,4 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 51,9 Prozent der Volksinitiative den Vorrang.",,
87,62,62,38,"Hüttikon ZH","Hüttikon (ZH)","Hüttikon ZH","Die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" ist in Hüttikon mit 62 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Gemeinderats überzeugte einen Mehrheit von 56,2 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 58,4 Prozent für die Volksinitiative ausgesprochen.",,
88,61.6,61.6,38.4,"Neerach ZH","Neerach (ZH)","Neerach ZH","61,6 der Stimmbürgerinnen und Stimmbürger von Neerach haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 60,2 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 57,1 Prozent der Volksinitiative den Vorrang.",,
89,58.9,58.9,41.1,"Niederglatt ZH","Niederglatt (ZH)","Niederglatt ZH","Niederglatt hat die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" mit 58,9 Prozent und den Gegenvorschlag des Kantonsrates mit 57,3 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 56,7 Prozent für die Volksinitiative ausgesprochen.",,
90,50,0,0,"Niederhasli ZH","Niederhasli (ZH)","Niederhasli ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
91,50.3,50.3,49.7,"Niederweningen ZH","Niederweningen (ZH)","Niederweningen ZH","Die Gemeinde Niederweningen hat die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" mit 50,3 Prozent und den Gegenvorschlag des Kantonsrates mit 59,4 Prozent angenommen.Bei der Stichfrage sprachen sich die Stimmberechtigten mit 52,1 Prozent für den Gegenvorschlag aus.",,
92,53.6,53.6,46.4,"Oberglatt ZH","Oberglatt (ZH)","Oberglatt ZH","Die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" ist in Oberglatt mit 53,6 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Gemeinderats überzeugte einen Mehrheit von 54,1 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 53 Prozent für die Volksinitiative ausgesprochen.",,
93,58.7,58.7,41.3,"Oberweningen ZH","Oberweningen (ZH)","Oberweningen ZH","Oberweningen hat die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" mit 58,7 Prozent und den Gegenvorschlag des Kantonsrates mit 60,1 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 55,1 Prozent für die Volksinitiative ausgesprochen.",,
94,48.1,48.1,51.9,"Otelfingen ZH","Otelfingen (ZH)","Otelfingen ZH","Otelfingen hat sich mit 51,9 Prozent gegen die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" ausgesprochen. Der Gegenvorschlag des Kantonsrates hingegen wurde mit 62,8 Prozent angenommen.",,
95,40.5,40.5,59.5,"Regensberg ZH","Regensberg (ZH)","Regensberg ZH","59,5 Prozent der Abstimmenden in Regensberg haben sich gegen die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" ausgesprochen. Der Gegenvorschlag des Kantonsrates hingegen erhielt eine Zustimmung von 65,1 Prozent.",,
96,57.1,57.1,42.9,"Regensdorf ZH","Regensdorf (ZH)","Regensdorf ZH","57,1 der Stimmbürgerinnen und Stimmbürger von Regensdorf haben sich für die Volksinitiative ""Bei Polizeimeldungen sind die Nationalitäten anzugeben"" und 57 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 55 Prozent der Volksinitiative den Vorrang.",,
