"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
23,30.2,30.2,69.8,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","Das Freihandelsabkommen mit Indonesien ist in Berg am Irchel mit 69,8 Prozent abgelehnt worden.","C'est non à 69,8 pour cent à l'accord de libre-échange avec l'Indonésie à Berg am Irchel.","Con il 69,8 percento di ""no"", i cittadini del comune di Berg am Irchel hanno bocciato il partenariato economico globale con l'Indonesia."
24,33.5,33.5,66.5,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","In Buch am Irchel das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 66,5 Prozent haben es abgelehnt.","L'accord de libre-échange avec l'Indonésie échoue à Buch am Irchel avec 66,5 pour cent de non.","A Buch am Irchel i cittadini hanno bocciato, con il 66,5 percento dei voti, l'accordo di libero scambio con l'Indonesia."
25,30.1,30.1,69.9,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","In Dachsen das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 69,9 Prozent haben es abgelehnt.","L'accord de libre-échange avec l'Indonésie échoue à Dachsen avec 69,9 pour cent de non.","A Dachsen i cittadini hanno bocciato, con il 69,9 percento dei voti, l'accordo di libero scambio con l'Indonesia."
26,31,31,69,"Dorf ZH","Dorf (ZH)","Dorf ZH","Mit 211 Nein zu 95 Ja haben die Stimmbürgerinnen und Stimmbürger von Dorf das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 69 Prozent.","A Dorf, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 69 pour cent de non.","I cittadini di Dorf si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 69 percento dei voti."
27,32.6,32.6,67.4,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","Das Freihandelsabkommen mit Indonesien ist in Feuerthalen mit 67,4 Prozent abgelehnt worden.","C'est non à 67,4 pour cent à l'accord de libre-échange avec l'Indonésie à Feuerthalen.","Con il 67,4 percento di ""no"", i cittadini del comune di Feuerthalen hanno bocciato il partenariato economico globale con l'Indonesia."
28,32.5,32.5,67.5,"Flaach ZH","Flaach (ZH)","Flaach ZH","Die Gemeinde Flaach ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 67,5 Prozent Nein verworfen.","Les habitants de Flaach rejettent l'accord de libre-échange avec l'Indonésie avec 67,5 pour cent de non.","Nel comune di Flaach l'accordo di libero scambio con l'Indonesia è stato bocciato con il 67,5 percento dei voti."
29,28.9,28.9,71.1,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","Das Freihandelsabkommen mit Indonesien ist in Flurlingen mit 71,1 Prozent abgelehnt worden.","C'est non à 71,1 pour cent à l'accord de libre-échange avec l'Indonésie à Flurlingen.","Con il 71,1 percento di ""no"", i cittadini del comune di Flurlingen hanno bocciato il partenariato economico globale con l'Indonesia."
30,34.9,34.9,65.1,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","65,1 Prozent der Stimmbürgerinnen und Stimmbürger von Andelfingen haben das Freihandelsabkommen mit Indonesien abgelehnt.","Les habitants d'Andelfingen s'opposent à l'accord de libre-échange avec l'Indonésie avec 65,1 pour cent de non.","No all'accordo di libero scambio con l'Indonesia nel comune di Andelfingen: i cittadini hanno respinto il testo con il 65,1 percento dei voti."
31,29.8,29.8,70.2,"Henggart ZH","Henggart (ZH)","Henggart ZH","Das Freihandelsabkommen mit Indonesien ist in Henggart mit 70,2 Prozent abgelehnt worden.","C'est non à 70,2 pour cent à l'accord de libre-échange avec l'Indonésie à Henggart.","Con il 70,2 percento di ""no"", i cittadini del comune di Henggart hanno bocciato il partenariato economico globale con l'Indonesia."
32,33.5,33.5,66.5,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","In Humlikon das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 66,5 Prozent haben es abgelehnt.","L'accord de libre-échange avec l'Indonésie échoue à Humlikon avec 66,5 pour cent de non.","A Humlikon i cittadini hanno bocciato, con il 66,5 percento dei voti, l'accordo di libero scambio con l'Indonesia."
33,28.6,28.6,71.4,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","71,4 Prozent der Stimmbürgerinnen und Stimmbürger von Kleinandelfingen haben das Freihandelsabkommen mit Indonesien abgelehnt.","Les habitants de Kleinandelfingen s'opposent à l'accord de libre-échange avec l'Indonésie avec 71,4 pour cent de non.","No all'accordo di libero scambio con l'Indonesia nel comune di Kleinandelfingen: i cittadini hanno respinto il testo con il 71,4 percento dei voti."
34,31.3,31.3,68.7,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","Das Freihandelsabkommen mit Indonesien ist in Laufen-Uhwiesen mit 68,7 Prozent abgelehnt worden.","C'est non à 68,7 pour cent à l'accord de libre-échange avec l'Indonésie à Laufen-Uhwiesen.","Con il 68,7 percento di ""no"", i cittadini del comune di Laufen-Uhwiesen hanno bocciato il partenariato economico globale con l'Indonesia."
35,33.9,33.9,66.1,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","66,1 Prozent der Stimmbürgerinnen und Stimmbürger von Marthalen haben das Freihandelsabkommen mit Indonesien abgelehnt.","Les habitants de Marthalen s'opposent à l'accord de libre-échange avec l'Indonésie avec 66,1 pour cent de non.","No all'accordo di libero scambio con l'Indonesia nel comune di Marthalen: i cittadini hanno respinto il testo con il 66,1 percento dei voti."
37,33.3,33.3,66.7,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Nein zum Freihandelsabkommen mit Indonesien: Ossingen hat den Bundesbeschluss mit 66,7 Prozent Nein-Stimmen verworfen.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Ossingen avec 66,7 pour cent de non.","Da Ossingen è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 66,7 percento dei voti."
38,27.8,27.8,72.2,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Die Gemeinde Rheinau ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 72,2 Prozent Nein verworfen.","Les habitants de Rheinau rejettent l'accord de libre-échange avec l'Indonésie avec 72,2 pour cent de non.","Nel comune di Rheinau l'accordo di libero scambio con l'Indonesia è stato bocciato con il 72,2 percento dei voti."
39,35.2,35.2,64.8,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","Die Gemeinde Thalheim an der Thur ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 64,8 Prozent Nein verworfen.","Les habitants de Thalheim an der Thur rejettent l'accord de libre-échange avec l'Indonésie avec 64,8 pour cent de non.","Nel comune di Thalheim an der Thur l'accordo di libero scambio con l'Indonesia è stato bocciato con il 64,8 percento dei voti."
40,27.6,27.6,72.4,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","In Trüllikon das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 72,4 Prozent haben es abgelehnt.","L'accord de libre-échange avec l'Indonésie échoue à Trüllikon avec 72,4 pour cent de non.","A Trüllikon i cittadini hanno bocciato, con il 72,4 percento dei voti, l'accordo di libero scambio con l'Indonesia."
41,30.4,30.4,69.6,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","69,6 Prozent Stimmbürgerinnen und Stimmbürger von Truttikon haben Nein gesagt zum Freihandelsabkommen mit Indonesien.","A Truttikon, les habitants disent non à 69,6 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Truttikon l'accordo di libero scambio con l'Indonesia è stato bocciato con il 69,6 percento dei voti."
43,36.2,36.2,63.8,"Volken ZH","Volken (ZH)","Volken ZH","Mit 104 Nein zu 59 Ja haben die Stimmbürgerinnen und Stimmbürger von Volken das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 63,8 Prozent.","A Volken, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 63,8 pour cent de non.","I cittadini di Volken si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 63,8 percento dei voti."
51,34.4,34.4,65.6,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","In Bachenbülach das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 65,6 Prozent haben es abgelehnt.","L'accord de libre-échange avec l'Indonésie échoue à Bachenbülach avec 65,6 pour cent de non.","A Bachenbülach i cittadini hanno bocciato, con il 65,6 percento dei voti, l'accordo di libero scambio con l'Indonesia."
52,31.6,31.6,68.4,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","68,4 Prozent Stimmbürgerinnen und Stimmbürger von Bassersdorf haben Nein gesagt zum Freihandelsabkommen mit Indonesien.","A Bassersdorf, les habitants disent non à 68,4 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Bassersdorf l'accordo di libero scambio con l'Indonesia è stato bocciato con il 68,4 percento dei voti."
53,33.1,33.1,66.9,"Bülach ZH","Bülach (ZH)","Bülach ZH","Nein zum Freihandelsabkommen mit Indonesien: Bülach hat den Bundesbeschluss mit 66,9 Prozent Nein-Stimmen verworfen.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Bülach avec 66,9 pour cent de non.","Da Bülach è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 66,9 percento dei voti."
54,32.5,32.5,67.5,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","In Dietlikon das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 67,5 Prozent haben es abgelehnt.","L'accord de libre-échange avec l'Indonésie échoue à Dietlikon avec 67,5 pour cent de non.","A Dietlikon i cittadini hanno bocciato, con il 67,5 percento dei voti, l'accordo di libero scambio con l'Indonesia."
55,31.6,31.6,68.4,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Nein zum Freihandelsabkommen mit Indonesien: Eglisau hat den Bundesbeschluss mit 68,4 Prozent Nein-Stimmen verworfen.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Eglisau avec 68,4 pour cent de non.","Da Eglisau è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 68,4 percento dei voti."
56,34.1,34.1,65.9,"Embrach ZH","Embrach (ZH)","Embrach ZH","Die Gemeinde Embrach ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 65,9 Prozent Nein verworfen.","Les habitants d'Embrach rejettent l'accord de libre-échange avec l'Indonésie avec 65,9 pour cent de non.","Nel comune di Embrach l'accordo di libero scambio con l'Indonesia è stato bocciato con il 65,9 percento dei voti."
57,29.7,29.7,70.3,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","70,3 Prozent der Stimmbürgerinnen und Stimmbürger von Freienstein-Teufen haben das Freihandelsabkommen mit Indonesien abgelehnt.","Les habitants de Freienstein-Teufen s'opposent à l'accord de libre-échange avec l'Indonésie avec 70,3 pour cent de non.","No all'accordo di libero scambio con l'Indonesia nel comune di Freienstein-Teufen: i cittadini hanno respinto il testo con il 70,3 percento dei voti."
58,27.1,27.1,72.9,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","72,9 Prozent Stimmbürgerinnen und Stimmbürger von Glattfelden haben Nein gesagt zum Freihandelsabkommen mit Indonesien.","A Glattfelden, les habitants disent non à 72,9 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Glattfelden l'accordo di libero scambio con l'Indonesia è stato bocciato con il 72,9 percento dei voti."
59,28.2,28.2,71.8,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","71,8 Prozent Stimmbürgerinnen und Stimmbürger von Hochfelden haben Nein gesagt zum Freihandelsabkommen mit Indonesien.","A Hochfelden, les habitants disent non à 71,8 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Hochfelden l'accordo di libero scambio con l'Indonesia è stato bocciato con il 71,8 percento dei voti."
60,33.1,33.1,66.9,"Höri ZH","Höri (ZH)","Höri ZH","66,9 Prozent Stimmbürgerinnen und Stimmbürger von Höri haben Nein gesagt zum Freihandelsabkommen mit Indonesien.","A Höri, les habitants disent non à 66,9 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Höri l'accordo di libero scambio con l'Indonesia è stato bocciato con il 66,9 percento dei voti."
61,31,31,69,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","Mit 325 Nein zu 146 Ja haben die Stimmbürgerinnen und Stimmbürger von Hüntwangen das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 69 Prozent.","A Hüntwangen, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 69 pour cent de non.","I cittadini di Hüntwangen si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 69 percento dei voti."
62,35,35,65,"Kloten ZH","Kloten (ZH)","Kloten ZH","Mit 3'330 Nein zu 1'794 Ja haben die Stimmbürgerinnen und Stimmbürger von Kloten das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 65 Prozent.","A Kloten, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 65 pour cent de non.","I cittadini di Kloten si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 65 percento dei voti."
63,34.8,34.8,65.2,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","65,2 Prozent Stimmbürgerinnen und Stimmbürger von Lufingen haben Nein gesagt zum Freihandelsabkommen mit Indonesien.","A Lufingen, les habitants disent non à 65,2 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Lufingen l'accordo di libero scambio con l'Indonesia è stato bocciato con il 65,2 percento dei voti."
64,36,36,64,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","Mit 1'571 Nein zu 883 Ja haben die Stimmbürgerinnen und Stimmbürger von Nürensdorf das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 64 Prozent.","A Nürensdorf, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 64 pour cent de non.","I cittadini di Nürensdorf si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 64 percento dei voti."
65,32.7,32.7,67.3,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Nein zum Freihandelsabkommen mit Indonesien: Oberembrach hat den Bundesbeschluss mit 67,3 Prozent Nein-Stimmen verworfen.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Oberembrach avec 67,3 pour cent de non.","Da Oberembrach è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 67,3 percento dei voti."
66,38.5,38.5,61.5,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","Das Freihandelsabkommen mit Indonesien ist in Opfikon mit 61,5 Prozent abgelehnt worden.","C'est non à 61,5 pour cent à l'accord de libre-échange avec l'Indonésie à Opfikon.","Con il 61,5 percento di ""no"", i cittadini del comune di Opfikon hanno bocciato il partenariato economico globale con l'Indonesia."
67,27.3,27.3,72.7,"Rafz ZH","Rafz (ZH)","Rafz ZH","In Rafz das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 72,7 Prozent haben es abgelehnt.","L'accord de libre-échange avec l'Indonésie échoue à Rafz avec 72,7 pour cent de non.","A Rafz i cittadini hanno bocciato, con il 72,7 percento dei voti, l'accordo di libero scambio con l'Indonesia."
68,31.8,31.8,68.2,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH","Mit 541 Nein zu 252 Ja haben die Stimmbürgerinnen und Stimmbürger von Rorbas das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 68,2 Prozent.","A Rorbas, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 68,2 pour cent de non.","I cittadini di Rorbas si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 68,2 percento dei voti."
69,37,37,63,"Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","Die Gemeinde Wallisellen ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 63 Prozent Nein verworfen.","Les habitants de Wallisellen rejettent l'accord de libre-échange avec l'Indonésie avec 63 pour cent de non.","Nel comune di Wallisellen l'accordo di libero scambio con l'Indonesia è stato bocciato con il 63 percento dei voti."
70,29.7,29.7,70.3,"Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen ZH","70,3 Prozent Stimmbürgerinnen und Stimmbürger von Wasterkingen haben Nein gesagt zum Freihandelsabkommen mit Indonesien.","A Wasterkingen, les habitants disent non à 70,3 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Wasterkingen l'accordo di libero scambio con l'Indonesia è stato bocciato con il 70,3 percento dei voti."
71,29.9,29.9,70.1,"Wil ZH","Wil (ZH)","Wil ZH ZH","70,1 Prozent Stimmbürgerinnen und Stimmbürger von Wil ZH haben Nein gesagt zum Freihandelsabkommen mit Indonesien.","A Wil (ZH), les habitants disent non à 70,1 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Wil ZH l'accordo di libero scambio con l'Indonesia è stato bocciato con il 70,1 percento dei voti."
72,38.2,38.2,61.8,"Winkel ZH","Winkel (ZH)","Winkel ZH","Das Freihandelsabkommen mit Indonesien ist in Winkel mit 61,8 Prozent abgelehnt worden.","C'est non à 61,8 pour cent à l'accord de libre-échange avec l'Indonésie à Winkel.","Con il 61,8 percento di ""no"", i cittadini del comune di Winkel hanno bocciato il partenariato economico globale con l'Indonesia."
81,27.3,27.3,72.7,"Bachs ZH","Bachs (ZH)","Bachs ZH","Mit 224 Nein zu 84 Ja haben die Stimmbürgerinnen und Stimmbürger von Bachs das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 72,7 Prozent.","A Bachs, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 72,7 pour cent de non.","I cittadini di Bachs si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 72,7 percento dei voti."
82,34.3,34.3,65.7,"Boppelsen ZH","Boppelsen (ZH)","Boppelsen ZH","Die Gemeinde Boppelsen ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 65,7 Prozent Nein verworfen.","Les habitants de Boppelsen rejettent l'accord de libre-échange avec l'Indonésie avec 65,7 pour cent de non.","Nel comune di Boppelsen l'accordo di libero scambio con l'Indonesia è stato bocciato con il 65,7 percento dei voti."
83,34.5,34.5,65.5,"Buchs ZH","Buchs (ZH)","Buchs ZH","Die Gemeinde Buchs ZH ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 65,5 Prozent Nein verworfen.","Les habitants de Buchs (ZH) rejettent l'accord de libre-échange avec l'Indonésie avec 65,5 pour cent de non.","Nel comune di Buchs ZH l'accordo di libero scambio con l'Indonesia è stato bocciato con il 65,5 percento dei voti."
84,32.5,32.5,67.5,"Dällikon ZH","Dällikon (ZH)","Dällikon ZH","Nein zum Freihandelsabkommen mit Indonesien: Dällikon hat den Bundesbeschluss mit 67,5 Prozent Nein-Stimmen verworfen.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Dällikon avec 67,5 pour cent de non.","Da Dällikon è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 67,5 percento dei voti."
85,35.3,35.3,64.7,"Dänikon ZH","Dänikon (ZH)","Dänikon ZH","Die Gemeinde Dänikon ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 64,7 Prozent Nein verworfen.","Les habitants de Dänikon rejettent l'accord de libre-échange avec l'Indonésie avec 64,7 pour cent de non.","Nel comune di Dänikon l'accordo di libero scambio con l'Indonesia è stato bocciato con il 64,7 percento dei voti."
86,32.5,32.5,67.5,"Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf ZH","67,5 Prozent Stimmbürgerinnen und Stimmbürger von Dielsdorf haben Nein gesagt zum Freihandelsabkommen mit Indonesien.","A Dielsdorf, les habitants disent non à 67,5 pour cent à l'accord de libre-échange avec l'Indonésie.","Nel comune di Dielsdorf l'accordo di libero scambio con l'Indonesia è stato bocciato con il 67,5 percento dei voti."
