"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
5072,65.2,65.2,34.8,"Faido TI","Faido (TI)","Faido TI","Mit 65,2 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Faido das E-ID-Gesetz angenommen.","Les habitants de Faido acceptent la loi sur les services d'identification électronique avec 65,2 pour cent de oui.","Nel comune di Faido la legge sull'identificazione elettronica è stata accetata con il 65,2 percento dei voti."
5073,65.2,65.2,34.8,"Giornico TI","Giornico (TI)","Giornico TI","Giornico ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 208 Ja zu 111 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 65,2 Prozent.","La loi sur les services d'identification électronique passe la rampe à Giornico avec 65,2 pour cent de oui.","Da Giornico è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 65,2 percento dei voti."
5076,57.1,57.1,42.9,"Personico TI","Personico (TI)","Personico TI","57,1 Prozent der Stimmbürgerinnen und Stimmbürger in Personico haben Ja gesagt zum E-ID-Gesetz.","C'est oui à 57,1 pour cent à la loi sur les services d'identification électronique à Personico.","Con il 57,1 percento di ""sì"", i cittadini del comune di Personico hanno accolto la legge sull'identificazione elettronica."
5077,62,62,38,"Pollegio TI","Pollegio (TI)","Pollegio TI","Das E-ID-Gesetz ist in Pollegio mit 62 Prozent der Stimmen angenommen worden.","A Pollegio, les habitants sont favorables à la loi sur les services d'identification électronique avec 62 pour cent de oui.","I cittadini di Pollegio si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 62 percento dei voti."
5078,68.4,68.4,31.6,"Prato (Leventina) TI","Prato (Leventina) (TI)","Prato (Leventina) TI","68,4 Prozent der Stimmbürgerinnen und Stimmbürger von Prato (Leventina) haben sich für das E-ID-Gesetz ausgesprochen.","A Prato (Leventina), les habitants disent oui à 68,4 pour cent à la loi sur les services d'identification électronique.","Nel comune di Prato (Leventina) la legge sull'identificazione elettronica è stata approvata con il 68,4 percento dei voti."
5079,70.5,70.5,29.5,"Quinto TI","Quinto (TI)","Quinto TI","70,5 Prozent der Stimmbürgerinnen und Stimmbürger in Quinto haben Ja gesagt zum E-ID-Gesetz.","C'est oui à 70,5 pour cent à la loi sur les services d'identification électronique à Quinto.","Con il 70,5 percento di ""sì"", i cittadini del comune di Quinto hanno accolto la legge sull'identificazione elettronica."
5091,48.2,48.2,51.8,"Ascona TI","Ascona (TI)","Ascona TI","Nein zur elektronischen Identität: Ascona hat das E-ID-Gesetz mit 51,8 Prozent Nein-Stimmen verworfen.","La loi sur les services d'identification électronique ne passe pas la rampe à Ascona avec 51,8 pour cent de non.","Nel comune di Ascona la legge sull'identificazione elettronica è stata respinta con il 51,8 percento dei voti."
5096,53.2,53.2,46.8,"Brione sopra Minusio TI","Brione sopra Minusio (TI)","Brione sopra Minusio TI","Mit 116 Ja zu 102 Nein hat sich Brione sopra Minusio für das E-ID-Gesetz ausgesprochen. Das entspricht 53,2 Prozent.","Les habitants de Brione sopra Minusio approuvent la loi sur les services d'identification électronique avec 53,2 pour cent de oui.","Sì alla legge sull'identificazione elettronica nel comune di Brione sopra Minusio: i cittadini hanno approvato il testo con il 53,2 percento dei voti."
5097,57.2,57.2,42.8,"Brissago TI","Brissago (TI)","Brissago TI","Ja zur elektronischen Identität in Brissago. Die Gemeinde hat das E-ID-Gesetz mit 57,2 Prozent der Stimmen angenommen.","Les électeurs de Brissago valident la loi sur les services d'identification électronique avec 57,2 pour cent de oui.","A Brissago i cittadini hanno accolto, con il 57,2 percento dei voti, la legge federale sui servizi d’identificazione elettronica."
5108,56.3,56.3,43.7,"Gordola TI","Gordola (TI)","Gordola TI","Mit 56,3 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Gordola das E-ID-Gesetz angenommen.","Les habitants de Gordola acceptent la loi sur les services d'identification électronique avec 56,3 pour cent de oui.","Nel comune di Gordola la legge sull'identificazione elettronica è stata accetata con il 56,3 percento dei voti."
5112,55.3,55.3,44.7,"Lavertezzo TI","Lavertezzo (TI)","Lavertezzo TI","Mit 266 Ja zu 215 Nein hat sich Lavertezzo für das E-ID-Gesetz ausgesprochen. Das entspricht 55,3 Prozent.","Les habitants de Lavertezzo approuvent la loi sur les services d'identification électronique avec 55,3 pour cent de oui.","Sì alla legge sull'identificazione elettronica nel comune di Lavertezzo: i cittadini hanno approvato il testo con il 55,3 percento dei voti."
5113,47.4,47.4,52.6,"Locarno TI","Locarno (TI)","Locarno TI","52,6 der Stimmbürgerinnen und Stimmbürger von Locarno haben das E-ID-Gesetz zur Einführung einer elektronischen Identität abgelehnt.","Les habitants de Locarno s'opposent à la loi sur les services d'identification électronique avec 52,6 pour cent de non.","No alla legge sull'identificazione elettronica nel comune di Locarno: i cittadini hanno bocciato il testo con il 52,6 percento dei voti."
5115,51,51,49,"Losone TI","Losone (TI)","Losone TI","51 Prozent der Stimmbürgerinnen und Stimmbürger von Losone haben sich für das E-ID-Gesetz ausgesprochen.","A Losone, les habitants disent oui à 51 pour cent à la loi sur les services d'identification électronique.","Nel comune di Losone la legge sull'identificazione elettronica è stata approvata con il 51 percento dei voti."
5117,51.5,51.5,48.5,"Mergoscia TI","Mergoscia (TI)","Mergoscia TI","Mit 51,5 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Mergoscia das E-ID-Gesetz angenommen.","Les habitants de Mergoscia acceptent la loi sur les services d'identification électronique avec 51,5 pour cent de oui.","Nel comune di Mergoscia la legge sull'identificazione elettronica è stata accetata con il 51,5 percento dei voti."
5118,49.3,49.3,50.7,"Minusio TI","Minusio (TI)","Minusio TI","Nein zur elektronischen Identität: Minusio hat das E-ID-Gesetz mit 50,7 Prozent Nein-Stimmen verworfen.","La loi sur les services d'identification électronique ne passe pas la rampe à Minusio avec 50,7 pour cent de non.","Nel comune di Minusio la legge sull'identificazione elettronica è stata respinta con il 50,7 percento dei voti."
5120,55.3,55.3,44.7,"Muralto TI","Muralto (TI)","Muralto TI","Das E-ID-Gesetz ist in Muralto mit 55,3 Prozent der Stimmen angenommen worden.","A Muralto, les habitants sont favorables à la loi sur les services d'identification électronique avec 55,3 pour cent de oui.","I cittadini di Muralto si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 55,3 percento dei voti."
5121,43.6,43.6,56.4,"Orselina TI","Orselina (TI)","Orselina TI","56,4 Prozent der Stimmbürgerinnen und Stimmbürger von Orselina haben sich gegen das E-ID-Gesetz ausgesprochen.","A Orselina, les habitants disent non à 56,4 pour cent à la loi sur les services d'identification électronique.","I cittadini di Orselina si sono espressi contro la legge sull'identificazione elettronica. Il testo è stato respinto con il 56,4 percento dei voti."
5125,54.2,54.2,45.8,"Ronco sopra Ascona TI","Ronco sopra Ascona (TI)","Ronco sopra Ascona TI","54,2 Prozent der Stimmbürgerinnen und Stimmbürger von Ronco sopra Ascona haben sich für das E-ID-Gesetz ausgesprochen.","A Ronco sopra Ascona, les habitants disent oui à 54,2 pour cent à la loi sur les services d'identification électronique.","Nel comune di Ronco sopra Ascona la legge sull'identificazione elettronica è stata approvata con il 54,2 percento dei voti."
5131,52,52,48,"Tenero-Contra TI","Tenero-Contra (TI)","Tenero-Contra TI","52 Prozent der Stimmbürgerinnen und Stimmbürger in Tenero-Contra haben Ja gesagt zum E-ID-Gesetz.","C'est oui à 52 pour cent à la loi sur les services d'identification électronique à Tenero-Contra.","Con il 52 percento di ""sì"", i cittadini del comune di Tenero-Contra hanno accolto la legge sull'identificazione elettronica."
5136,57.1,57.1,42.9,"Onsernone TI","Onsernone (TI)","Onsernone TI","Mit 241 Ja zu 181 Nein hat sich Onsernone für das E-ID-Gesetz ausgesprochen. Das entspricht 57,1 Prozent.","Les habitants d'Onsernone approuvent la loi sur les services d'identification électronique avec 57,1 pour cent de oui.","Sì alla legge sull'identificazione elettronica nel comune di Onsernone: i cittadini hanno approvato il testo con il 57,1 percento dei voti."
5138,54.7,54.7,45.3,"Cugnasco-Gerra TI","Cugnasco-Gerra (TI)","Cugnasco-Gerra TI","Mit 682 Ja zu 564 Nein hat sich Cugnasco-Gerra für das E-ID-Gesetz ausgesprochen. Das entspricht 54,7 Prozent.","Les habitants de Cugnasco-Gerra approuvent la loi sur les services d'identification électronique avec 54,7 pour cent de oui.","Sì alla legge sull'identificazione elettronica nel comune di Cugnasco-Gerra: i cittadini hanno approvato il testo con il 54,7 percento dei voti."
5141,50.9,50.9,49.1,"Agno TI","Agno (TI)","Agno TI","50,9 Prozent der Stimmbürgerinnen und Stimmbürger in Agno haben Ja gesagt zum E-ID-Gesetz.","C'est oui à 50,9 pour cent à la loi sur les services d'identification électronique à Agno.","Con il 50,9 percento di ""sì"", i cittadini del comune di Agno hanno accolto la legge sull'identificazione elettronica."
5143,43,43,57,"Aranno TI","Aranno (TI)","Aranno TI","In Aranno hat das E-ID-Gesetz keine Mehrheit gefunden: 57 Prozent haben die Einführung einer elektronischen Identität abgelehnt.","La loi sur les services d'identification électronique échoue à Aranno avec 57 pour cent de non.","A Aranno i cittadini hanno respinto, con il 57 percento dei voti, la legge federale sui servizi d’identificazione elettronica."
5144,50.5,50.5,49.5,"Arogno TI","Arogno (TI)","Arogno TI","Das E-ID-Gesetz ist in Arogno mit 50,5 Prozent der Stimmen angenommen worden.","A Arogno, les habitants sont favorables à la loi sur les services d'identification électronique avec 50,5 pour cent de oui.","I cittadini di Arogno si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 50,5 percento dei voti."
5146,34.2,34.2,65.8,"Astano TI","Astano (TI)","Astano TI","Nein zur elektronischen Identität: Astano hat das E-ID-Gesetz mit 65,8 Prozent Nein-Stimmen verworfen.","La loi sur les services d'identification électronique ne passe pas la rampe à Astano avec 65,8 pour cent de non.","Nel comune di Astano la legge sull'identificazione elettronica è stata respinta con il 65,8 percento dei voti."
5148,52.5,52.5,47.5,"Bedano TI","Bedano (TI)","Bedano TI","Bedano ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 363 Ja zu 329 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 52,5 Prozent.","La loi sur les services d'identification électronique passe la rampe à Bedano avec 52,5 pour cent de oui.","Da Bedano è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 52,5 percento dei voti."
5149,45.8,45.8,54.2,"Bedigliora TI","Bedigliora (TI)","Bedigliora TI","54,2 der Stimmbürgerinnen und Stimmbürger von Bedigliora haben das E-ID-Gesetz zur Einführung einer elektronischen Identität abgelehnt.","Les habitants de Bedigliora s'opposent à la loi sur les services d'identification électronique avec 54,2 pour cent de non.","No alla legge sull'identificazione elettronica nel comune di Bedigliora: i cittadini hanno bocciato il testo con il 54,2 percento dei voti."
5151,47.5,47.5,52.5,"Bioggio TI","Bioggio (TI)","Bioggio TI","Bioggio ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 52,5 Prozent Nein verworfen.","Les habitants de Bioggio rejettent la loi sur les services d'identification électronique avec 52,5 pour cent de non.","Nel comune di Bioggio la legge sull'identificazione elettronica è stata bocciata con il 52,5 percento dei voti."
5154,36.4,36.4,63.6,"Bissone TI","Bissone (TI)","Bissone TI","Keine Mehrheit für eine elektronische Identität in Bissone: Das E-ID-Gesetz ist mit 63,6 Prozent gescheitert.","C'est non à 63,6 pour cent à la loi sur les services d'identification électronique à Bissone.","Da Bissone è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 63,6 percento dei voti."
5160,56.8,56.8,43.2,"Brusino Arsizio TI","Brusino Arsizio (TI)","Brusino Arsizio TI","Mit 125 Ja zu 95 Nein hat sich Brusino Arsizio für das E-ID-Gesetz ausgesprochen. Das entspricht 56,8 Prozent.","Les habitants de Brusino Arsizio approuvent la loi sur les services d'identification électronique avec 56,8 pour cent de oui.","Sì alla legge sull'identificazione elettronica nel comune di Brusino Arsizio: i cittadini hanno approvato il testo con il 56,8 percento dei voti."
5161,46.7,46.7,53.3,"Cademario TI","Cademario (TI)","Cademario TI","In Cademario hat das E-ID-Gesetz keine Mehrheit gefunden: 53,3 Prozent haben die Einführung einer elektronischen Identität abgelehnt.","La loi sur les services d'identification électronique échoue à Cademario avec 53,3 pour cent de non.","A Cademario i cittadini hanno respinto, con il 53,3 percento dei voti, la legge federale sui servizi d’identificazione elettronica."
5162,53.3,53.3,46.7,"Cadempino TI","Cadempino (TI)","Cadempino TI","Cadempino ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 327 Ja zu 286 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 53,3 Prozent.","La loi sur les services d'identification électronique passe la rampe à Cadempino avec 53,3 pour cent de oui.","Da Cadempino è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 53,3 percento dei voti."
5167,55.3,55.3,44.7,"Canobbio TI","Canobbio (TI)","Canobbio TI","55,3 Prozent der Stimmbürgerinnen und Stimmbürger in Canobbio haben Ja gesagt zum E-ID-Gesetz.","C'est oui à 55,3 pour cent à la loi sur les services d'identification électronique à Canobbio.","Con il 55,3 percento di ""sì"", i cittadini del comune di Canobbio hanno accolto la legge sull'identificazione elettronica."
5171,46.7,46.7,53.3,"Caslano TI","Caslano (TI)","Caslano TI","In Caslano hat das E-ID-Gesetz keine Mehrheit gefunden: 53,3 Prozent haben die Einführung einer elektronischen Identität abgelehnt.","La loi sur les services d'identification électronique échoue à Caslano avec 53,3 pour cent de non.","A Caslano i cittadini hanno respinto, con il 53,3 percento dei voti, la legge federale sui servizi d’identificazione elettronica."
5176,50.4,50.4,49.6,"Comano TI","Comano (TI)","Comano TI","Ja zur elektronischen Identität in Comano. Die Gemeinde hat das E-ID-Gesetz mit 50,4 Prozent der Stimmen angenommen.","Les électeurs de Comano valident la loi sur les services d'identification électronique avec 50,4 pour cent de oui.","A Comano i cittadini hanno accolto, con il 50,4 percento dei voti, la legge federale sui servizi d’identificazione elettronica."
5178,50.7,50.7,49.3,"Croglio TI","Croglio (TI)","Croglio TI","Mit 50,7 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Croglio das E-ID-Gesetz angenommen.","Les habitants de Croglio acceptent la loi sur les services d'identification électronique avec 50,7 pour cent de oui.","Nel comune di Croglio la legge sull'identificazione elettronica è stata accetata con il 50,7 percento dei voti."
5180,50.2,50.2,49.8,"Cureglia TI","Cureglia (TI)","Cureglia TI","Cureglia ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 332 Ja zu 330 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 50,2 Prozent.","La loi sur les services d'identification électronique passe la rampe à Cureglia avec 50,2 pour cent de oui.","Da Cureglia è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 50,2 percento dei voti."
5181,41.8,41.8,58.2,"Curio TI","Curio (TI)","Curio TI","Keine Mehrheit für eine elektronische Identität in Curio: Das E-ID-Gesetz ist mit 58,2 Prozent gescheitert.","C'est non à 58,2 pour cent à la loi sur les services d'identification électronique à Curio.","Da Curio è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 58,2 percento dei voti."
5186,49.1,49.1,50.9,"Grancia TI","Grancia (TI)","Grancia TI","Grancia ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 50,9 Prozent Nein verworfen.","Les habitants de Grancia rejettent la loi sur les services d'identification électronique avec 50,9 pour cent de non.","Nel comune di Grancia la legge sull'identificazione elettronica è stata bocciata con il 50,9 percento dei voti."
5187,56,56,44,"Gravesano TI","Gravesano (TI)","Gravesano TI","Gravesano ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 308 Ja zu 242 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 56 Prozent.","La loi sur les services d'identification électronique passe la rampe à Gravesano avec 56 pour cent de oui.","Da Gravesano è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 56 percento dei voti."
5189,53.7,53.7,46.3,"Lamone TI","Lamone (TI)","Lamone TI","Lamone ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 301 Ja zu 260 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 53,7 Prozent.","La loi sur les services d'identification électronique passe la rampe à Lamone avec 53,7 pour cent de oui.","Da Lamone è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 53,7 percento dei voti."
5192,50.4,50.4,49.6,"Lugano TI","Lugano (TI)","Lugano TI","50,4 Prozent der Stimmbürgerinnen und Stimmbürger in Lugano haben Ja gesagt zum E-ID-Gesetz.","C'est oui à 50,4 pour cent à la loi sur les services d'identification électronique à Lugano.","Con il 50,4 percento di ""sì"", i cittadini del comune di Lugano hanno accolto la legge sull'identificazione elettronica."
5193,47.2,47.2,52.8,"Magliaso TI","Magliaso (TI)","Magliaso TI","Nein zur elektronischen Identität: Magliaso hat das E-ID-Gesetz mit 52,8 Prozent Nein-Stimmen verworfen.","La loi sur les services d'identification électronique ne passe pas la rampe à Magliaso avec 52,8 pour cent de non.","Nel comune di Magliaso la legge sull'identificazione elettronica è stata respinta con il 52,8 percento dei voti."
5194,48.8,48.8,51.2,"Manno TI","Manno (TI)","Manno TI","51,2 Prozent der Stimmbürgerinnen und Stimmbürger von Manno haben sich gegen das E-ID-Gesetz ausgesprochen.","A Manno, les habitants disent non à 51,2 pour cent à la loi sur les services d'identification électronique.","I cittadini di Manno si sono espressi contro la legge sull'identificazione elettronica. Il testo è stato respinto con il 51,2 percento dei voti."
5195,44.6,44.6,55.4,"Maroggia TI","Maroggia (TI)","Maroggia TI","Maroggia ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 55,4 Prozent Nein verworfen.","Les habitants de Maroggia rejettent la loi sur les services d'identification électronique avec 55,4 pour cent de non.","Nel comune di Maroggia la legge sull'identificazione elettronica è stata bocciata con il 55,4 percento dei voti."
5196,49.3,49.3,50.7,"Massagno TI","Massagno (TI)","Massagno TI","Massagno ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 50,7 Prozent Nein verworfen.","Les habitants de Massagno rejettent la loi sur les services d'identification électronique avec 50,7 pour cent de non.","Nel comune di Massagno la legge sull'identificazione elettronica è stata bocciata con il 50,7 percento dei voti."
5197,47.6,47.6,52.4,"Melano TI","Melano (TI)","Melano TI","Mit 286 Nein zu 260 Ja haben die Stimmbürgerinnen und Stimmbürger von Melano das E-ID-Gesetz abgelehnt. Das sind 52,4 Prozent.","A Melano, les habitants sont défavorables à la loi sur les services d'identification électronique avec 52,4 pour cent de non.","Con il 52,4 percento di ""no"", i cittadini del comune di Melano hanno respinto la legge sull'identificazione elettronica."
5198,47.5,47.5,52.5,"Melide TI","Melide (TI)","Melide TI","In Melide hat das E-ID-Gesetz keine Mehrheit gefunden: 52,5 Prozent haben die Einführung einer elektronischen Identität abgelehnt.","La loi sur les services d'identification électronique échoue à Melide avec 52,5 pour cent de non.","A Melide i cittadini hanno respinto, con il 52,5 percento dei voti, la legge federale sui servizi d’identificazione elettronica."
5199,60.2,60.2,39.8,"Mezzovico-Vira TI","Mezzovico-Vira (TI)","Mezzovico-Vira TI","Das E-ID-Gesetz ist in Mezzovico-Vira mit 60,2 Prozent der Stimmen angenommen worden.","A Mezzovico-Vira, les habitants sont favorables à la loi sur les services d'identification électronique avec 60,2 pour cent de oui.","I cittadini di Mezzovico-Vira si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 60,2 percento dei voti."
5200,32.8,32.8,67.2,"Miglieglia TI","Miglieglia (TI)","Miglieglia TI","67,2 Prozent der Stimmbürgerinnen und Stimmbürger von Miglieglia haben sich gegen das E-ID-Gesetz ausgesprochen.","A Miglieglia, les habitants disent non à 67,2 pour cent à la loi sur les services d'identification électronique.","I cittadini di Miglieglia si sono espressi contro la legge sull'identificazione elettronica. Il testo è stato respinto con il 67,2 percento dei voti."
5202,50.3,50.3,49.7,"Monteggio TI","Monteggio (TI)","Monteggio TI","50,3 Prozent der Stimmbürgerinnen und Stimmbürger von Monteggio haben sich für das E-ID-Gesetz ausgesprochen.","A Monteggio, les habitants disent oui à 50,3 pour cent à la loi sur les services d'identification électronique.","Nel comune di Monteggio la legge sull'identificazione elettronica è stata approvata con il 50,3 percento dei voti."
5203,49.8,49.8,50.2,"Morcote TI","Morcote (TI)","Morcote TI","Nein zur elektronischen Identität: Morcote hat das E-ID-Gesetz mit 50,2 Prozent Nein-Stimmen verworfen.","La loi sur les services d'identification électronique ne passe pas la rampe à Morcote avec 50,2 pour cent de non.","Nel comune di Morcote la legge sull'identificazione elettronica è stata respinta con il 50,2 percento dei voti."
5205,41.3,41.3,58.7,"Muzzano TI","Muzzano (TI)","Muzzano TI","Nein zur elektronischen Identität: Muzzano hat das E-ID-Gesetz mit 58,7 Prozent Nein-Stimmen verworfen.","La loi sur les services d'identification électronique ne passe pas la rampe à Muzzano avec 58,7 pour cent de non.","Nel comune di Muzzano la legge sull'identificazione elettronica è stata respinta con il 58,7 percento dei voti."
5206,59.2,59.2,40.8,"Neggio TI","Neggio (TI)","Neggio TI","Mit 106 Ja zu 73 Nein hat sich Neggio für das E-ID-Gesetz ausgesprochen. Das entspricht 59,2 Prozent.","Les habitants de Neggio approuvent la loi sur les services d'identification électronique avec 59,2 pour cent de oui.","Sì alla legge sull'identificazione elettronica nel comune di Neggio: i cittadini hanno approvato il testo con il 59,2 percento dei voti."
5207,47,47,53,"Novaggio TI","Novaggio (TI)","Novaggio TI","In Novaggio hat das E-ID-Gesetz keine Mehrheit gefunden: 53 Prozent haben die Einführung einer elektronischen Identität abgelehnt.","La loi sur les services d'identification électronique échoue à Novaggio avec 53 pour cent de non.","A Novaggio i cittadini hanno respinto, con il 53 percento dei voti, la legge federale sui servizi d’identificazione elettronica."
